lat,lon,index,name,Coordinates
39.1672417,-77.161383,1213,Montgomery County Airpark,"39.16724170000001, -77.161383"
39.108756,-77.149145,1214,A2 Global Shipping,"39.10875599999999, -77.14914499999999"
38.9439642,-76.772312,1215,Freeway Airport Inc,"38.943964199999996, -76.772312"
38.8564537,-77.0119022,1216,Anacostia Helicopter Facility,"38.8564537, -77.0119022"
38.9425338,-76.5692245,1217,Lee Airport-ANP,"38.9425338, -76.56922449999999"
39.5167719,-76.73303,1218,Tinsley Airstrip,"39.51677189999999, -76.73303000000001"
38.8553583,-77.0508139,1219,LuggEDGE Delivery 360,"38.8553583, -77.0508139"
39.3834363,-77.0702583,1220,Woodbine Gliderport,"39.3834363, -77.07025829999999"
39.2667755,-76.1871741,1221,Pond View Pvt,"39.2667755, -76.18717410000001"
39.2903856,-76.607604,1222,Baltimore Police Department Heliport,"39.2903856, -76.607604"
39.185675,-76.655689,1223,Signature Flight Support BWI - Baltimore Washington Int'l Airport,"39.185675, -76.655689"
39.2627362,-76.4321147,1224,Essex Skypark Airport,"39.26273620000001, -76.4321147"
39.2439646,-77.1488759,1225,Davis Airport,"39.2439646, -77.1488759"
25.0653329,102.8899466,1226,Airport Expressway Exit & Entrance,"25.0653329, 102.8899466"
48.1158333,16.5665751,1227,Vienna International Airport,"48.1158333, 16.5665751"
48.1702634,17.2105238,1228,Bratislava Airport,"48.1702634, 17.2105238"
48.154028,17.067874,1229,SÅ¥ahovanie EMER group s.r.o. - nonstop sÅ¥ahovanie v Bratislave a v okolÃ­.,"48.154028, 17.067874"
48.12019,16.561845,1230,Terminal 2,"48.12019, 16.561844999999998"
48.193639,16.359371,1231,"Airport Service Vienna, airport taxi, minibus service","48.193639, 16.359371"
47.843532,16.258522,1232,Wiener Neustadt East,"47.843532, 16.258522"
47.964326,16.2518611,1233,Bad VÃ¶slau Airport,"47.964326, 16.2518611"
48.1644049,16.319132,1234,Vienna Aviation | Photography | Spotting | Flugzeug Fotos,"48.16440489999999, 16.319132"
48.1845197,16.3635643,1235,Wiener Luftfahrerverband,"48.18451969999999, 16.3635643"
47.9658641,16.2585811,1236,Motorflugunion Wien,"47.96586409999999, 16.2585811"
48.1210881,16.5646749,1237,check-in carwash GmbH,"48.1210881, 16.5646749"
48.129191,16.535041,1238,VIP & General Aviation Terminal,"48.129191, 16.535041"
48.177652,16.410227,1239,Trinitas Airport Transfer,"48.17765199999999, 16.410227"
48.1742836,16.3809321,1240,flughafenexpress,"48.1742836, 16.3809321"
48.1650799,16.3163236,1241,Vienna Cab2Airport,"48.16507989999999, 16.3163236"
47.9658641,16.2585811,1242,Motorflugunion Wien,"47.96586409999999, 16.2585811"
47.7959577,16.521894,1243,Modellflug Verein Wulkatal,"47.7959577, 16.521894"
48.4093876,16.1916032,1244,Flugplatz Stockerau,"48.4093876, 16.1916032"
48.411471,16.355668,1245,FMBC-Austria - Modellflugplatz,"48.41147099999999, 16.355668"
47.7611664,16.5945482,1246,Modellflugplatz Siegendorf,"47.76116640000001, 16.5945482"
60.1975501,11.1004152,1247,Oslo Airport,"60.1975501, 11.1004152"
60.1995787,11.0751619,1248,Access Oslo Executive Handling,"60.19957869999999, 11.0751619"
59.9669615,11.0510626,1249,Kjeller airport (ENKJ),"59.96696149999999, 11.0510626"
59.8930122,10.5972047,1250,Kilen SjÃ¸flyklubb,"59.8930122, 10.5972047"
60.2114956,10.3171064,1251,HÃ¸nefoss Airport,"60.21149560000001, 10.3171064"
60.1928751,11.0983895,1252,"Air traffic control Tower, Oslo Airport, Gardermoen","60.1928751, 11.0983895"
60.1997524,11.0751753,1253,OSL General Aviation VIP Terminal,"60.1997524, 11.0751753"
60.1537931,11.3359567,1254,Jims Modellflyplass,"60.15379309999999, 11.3359567"
60.3335968,10.5481195,1255,Holmen Hadeland Modellflyklubb,"60.33359679999999, 10.5481195"
59.9400379,10.7435647,1256,Helipad,"59.9400379, 10.7435647"
59.9484707,10.716215,1257,Helipad,"59.94847069999999, 10.716215"
59.936196,10.7365034,1258,Heliport,"59.936196, 10.7365034"
59.9175033,10.7506198,1259,Vagabond Forlag AS,"59.91750330000001, 10.750619799999999"
59.8950234,10.6290051,1260,Gamle Fornebu Flyterminal LÃ¥ Her FÃ¸r,"59.89502339999999, 10.6290051"
59.8929923,10.5972194,1261,Kilen SjÃ¸flyklubb,"59.8929923, 10.5972194"
60.1491027,10.2552035,1262,Helipad,"60.14910269999999, 10.2552035"
60.1337002,11.4531809,1263,Gulli Aerodrome,"60.13370019999999, 11.4531809"
60.0206259,11.382111,1264,Haga flyplass,"60.02062590000001, 11.382111"
21.6922244,39.1389763,1265,Private Aviation Terminal,"21.6922244, 39.1389763"
21.6927154,39.1392392,1266,Arabasco,"21.6927154, 39.1392392"
21.6911427,39.1395953,1267,Saudia Private Aviation (SPA),"21.6911427, 39.1395953"
21.6707887,39.1505393,1268,King Abdulaziz International Airport,"21.6707887, 39.1505393"
21.669327,39.170394,1269,New KAIA (King Abdulaziz International Airport),"21.669327, 39.170394"
21.7081917,39.1416193,1270,Deportees lounge,"21.7081917, 39.1416193"
21.7084241,39.1417601,1271,New Deportees Terminal Building,"21.7084241, 39.1417601"
21.6998829,39.1398873,1272,Pilgrims Terminal,"21.6998829, 39.1398873"
21.7003052,39.1420109,1273,Bandara Haji Jedah,"21.7003052, 39.1420109"
21.7000307,39.141605,1274,Ù…Ø·Ø§Ø±Ù…Ù„Ùƒ Ø¹Ø¨Ø¯Ø§Ù„Ø¹Ø²ÙŠØ²Ø§Ù„Ø¯ÙˆÙ„ÙŠ,"21.7000307, 39.141605"
21.699486,39.140192,1275,Hac terminalÄ± cidde,"21.699486, 39.140192"
21.6985991,39.1418154,1276,Ù…Ø·Ø§Ø± Ø§Ù„Ù…Ù„Ùƒ Ø¹Ø¨Ø¯Ø§Ù„Ø¹Ø²ÙŠØ² Ø§Ù„Ø¯ÙˆÙ„ÙŠ Ø¨Ø¬Ø¯Ø© Ø§Ù„ØµØ§Ù„Ø© Ø§Ù„Ø´Ù…Ø§Ù„ÙŠØ©,"21.6985991, 39.1418154"
21.6977717,39.140765,1277,Hajj Terminal Jeddah Airport,"21.6977717, 39.14076499999999"
21.7171407,39.1347871,1278,Halls of Hajj and Umrah,"21.7171407, 39.1347871"
21.691658,39.1421432,1279,Ø§Ù„Ù…Ø·Ø§Ø± Ø§Ù„Ø¯ÙˆÙ„ÙŠ Ø§Ù„Ø±Ø­Ù„Ø§Øª Ø§Ù„Ø®Ø§Ø±Ø¬ÙŠØ©,"21.691658, 39.1421432"
21.6887286,39.143229,1280,Ø§Ù„ØµØ§Ù„Ø© Ø§Ù„Ø´Ù…Ø§Ù„ÙŠØ© ÙˆØµÙˆÙ„ Ø§Ù„Ø­Ø¬Ø§Ø¬ Ø§Ù„Ø®Ø§Ø±Ø¬ÙŠ,"21.68872859999999, 39.143229"
21.687963,39.143631,1281,"North Terminal, King Abdulaziz International Airport, Jeddah","21.687963, 39.14363100000001"
21.6878233,39.1455927,1282,"First Class Lounge, North Terminal, KAIA","21.68782329999999, 39.14559270000001"
21.6921493,39.1565059,1283,Ø§Ù„Ù‡Ù†Ù‚Ø± Ø§Ù„Ù…Ù„ÙƒÙŠ,"21.6921493, 39.1565059"
21.6970696,39.1637794,1284,Ø§Ù„Ø§Ø³Ø·ÙˆÙ„ Ø§Ù„Ù…Ù„ÙƒÙŠ,"21.6970696, 39.1637794"
-27.434021,153.064856,1285,DOMAIN SERVICED APARTMENTS,"-27.43402099999999, 153.064856"
-27.4167801,153.0574585,1286,Airport Clayfield Motel,"-27.4167801, 153.0574585"
-27.3942144,153.1218303,1287,Brisbane Airport,"-27.3942144, 153.1218303"
-27.38269,153.120521,1288,Qantas Valet Parking Brisbane Domestic Airport,"-27.38269, 153.120521"
-27.571556,153.0120567,1289,Archerfield Airport,"-27.571556, 153.0120567"
-27.5689492,152.9987736,1290,Executive Helicopters - Brisbane,"-27.5689492, 152.9987736"
-27.0793908,152.978475,1291,Airwork Helicopters,"-27.0793908, 152.978475"
-27.4201197,153.1002329,1292,Avcair,"-27.4201197, 153.1002329"
-27.4931937,152.9788558,1293,Aviation Projects,"-27.4931937, 152.9788558"
-27.499125,152.77376,1294,Pterodactyl Helicopters,"-27.499125, 152.77376"
-27.3499575,153.0486087,1295,Thomson Airport & Limousine Transfers Pty Ltd,"-27.3499575, 153.0486087"
-27.437612,153.075866,1296,BAP - Budget Airport & Cruise Parking Brisbane,"-27.43761199999999, 153.075866"
-27.3834527,153.1201833,1297,Qantas Business Lounge Brisbane Airport,"-27.3834527, 153.1201833"
-27.3880464,153.1192117,1298,Virgin Australia Terminal Brisbane Airport,"-27.3880464, 153.1192117"
-27.4035227,153.1096631,1299,Virgin Australia Brisbane International,"-27.4035227, 153.1096631"
-27.4062711,153.1069148,1300,dnata Airport Services,"-27.4062711, 153.1069148"
-27.4839991,153.0269675,1301,Helipad Hospital 2,"-27.4839991, 153.0269675"
-27.485527,153.0284357,1302,Helipad Hospital,"-27.485527, 153.0284357"
-27.2066667,153.0683333,1303,Redcliffe Aerodrome,"-27.2066667, 153.0683333"
-27.5001538,153.03377,1304,Helipad Hospital,"-27.5001538, 153.03377"
40.7709937,-112.0068862,1305,Courtyard by Marriott Salt Lake City Airport,"40.7709937, -112.0068862"
40.6213,-111.9923019,1306,South Valley Regional Airport,"40.62130000000001, -111.9923019"
40.7899404,-111.9790706,1307,Salt Lake City International Airport,"40.78994039999999, -111.9790706"
41.1934195,-112.0089781,1308,Ogden-Hinckley Airport,"41.1934195, -112.0089781"
40.3615856,-112.0191242,1309,Cedar Valley Airport-Ut10,"40.3615856, -112.0191242"
41.1860246,-112.0167618,1310,Kemp Jet Services,"41.1860246, -112.0167618"
40.763051,-111.891507,1311,Taxi Cab Slc,"40.763051, -111.891507"
41.1449881,-111.7701387,1312,Morgan County Airport-42U,"41.1449881, -111.7701387"
40.6101813,-112.3498418,1313,Tooele Valley Airport,"40.610181299999994, -112.3498418"
40.7413674,-111.8885737,1314,Salt Lake City Airport Transportation Services,"40.7413674, -111.8885737"
40.763107,-111.911793,1315,City Cab Utah,"40.763107, -111.911793"
40.73956,-111.966489,1316,A2 Global Shipping,"40.73956, -111.966489"
40.7770354,-111.9574733,1317,Atlantic Aviation SLC,"40.7770354, -111.9574733"
40.7475003,-111.9397269,1318,Salt Lake City Transportation Services,"40.7475003, -111.9397269"
40.787445,-111.900868,1319,Airport Shuttle Salt Lake City,"40.787445, -111.900868"
40.6607546,-111.5061263,1320,Cab Park City,"40.6607546, -111.5061263"
41.192872,-112.0092087,1321,Ogden Mountain Valley Aviation,"41.192872, -112.0092087"
40.3796879,-111.7686132,1322,American Fork Hospital Heliport,"40.3796879, -111.7686132"
40.7874407,-111.976923,1323,SLI airport,"40.7874407, -111.976923"
40.7816124,-111.9591053,1324,Salt Lake City Heliport,"40.7816124, -111.9591053"
51.2876146,6.7667912,1325,DÃ¼sseldorf International Airport,"51.2876146, 6.7667912"
51.4035411,6.9385064,1326,Flughafen Essen/MÃ¼lheim,"51.4035411, 6.9385064"
51.2315308,6.5007806,1327,Airport MÃ¶nchengladbach GmbH,"51.23153079999999, 6.5007806"
51.2805696,6.7835484,1328,parkenflughafendus.de - AGS GmbH,"51.2805696, 6.783548399999999"
51.25091,6.97609,1329,Taxi Mettmann,"51.25091, 6.97609"
51.282785,6.76227,1330,Click and Fly,"51.282785, 6.76227"
51.3842834,6.5903654,1331,Flugplatzgemeinschaft Krefeld-Egelsberg,"51.3842834, 6.5903654"
51.61497,6.86276,1332,Flugplatzgesellschaft Schwarze Heide mbH,"51.61497, 6.862759999999999"
51.333648,6.359818,1333,Airfield Grefrath - Niershorst,"51.333648, 6.359818000000001"
51.2662257,6.8264084,1334,Calo-Parking,"51.26622570000001, 6.826408400000001"
51.279781,6.769469,1335,Dr. med. dent. Christian Gerhards,"51.279781, 6.769469"
51.5291683,6.5363495,1336,"Airport Kamp-Lintfort, EDLC","51.52916829999999, 6.536349499999999"
51.170805,6.931484,1337,KeskÃ¼s Fahr & Chauffeurdienste|Flughafentransfer,"51.170805, 6.931484"
51.2751999,6.7690611,1338,Parken Flughafen DÃ¼sseldorf - German Valet Parking,"51.2751999, 6.7690611"
50.948478,6.94499,1339,YOURcockpit - Der Flugsimulator,"50.948478, 6.944990000000002"
51.279051,6.766183,1340,Zahnarzt Daniel Jolk,"51.279051, 6.766183000000001"
51.0634,6.355934,1341,Ultraleicht FluggelÃ¤nde KÃ¼ckhoven GmbH,"51.06339999999999, 6.3559339999999995"
51.100751,6.392847,1342,Segelflugplatz Wanlo,"51.100751, 6.3928470000000015"
50.9039123,7.0762887,1343,PARKundSPAR am Flughafen KÃ¶ln,"50.90391229999999, 7.076288699999999"
51.2902579,6.7933173,1344,WISAG Airport Service DÃ¼sseldorf GmbH & Co. KG,"51.2902579, 6.793317299999999"
4.7014128,-74.1444969,1345,El Dorado Luis Carlos Galan Sarmiento International Airport,"4.7014128, -74.1444969"
4.5816292,-74.2005524,1346,Helipuerto Hospital Cardiovascular,"4.5816292, -74.20055239999999"
4.8136047,-74.0647244,1347,Guaymaral Airport,"4.8136047, -74.0647244"
4.635153,-74.093176,1348,Hoteles Navi,"4.635153000000001, -74.093176"
4.6893259,-74.1318778,1349,Consorcio Constructor Nuevo Dorado,"4.689325899999999, -74.1318778"
4.6979483,-74.1407422,1350,Lufthansa,"4.6979483, -74.14074219999999"
4.70348,-74.14963,1351,Catam,"4.70348, -74.14963"
4.693478,-74.134477,1352,Terminal Airlift,"4.693478, -74.13447699999999"
4.7061119,-74.1523457,1353,Torre De Control Aeropuerto Bogota,"4.706111900000001, -74.1523457"
4.6940055,-74.1348528,1354,"Sala 8, 9 Y 10 Puente Aereo Aviana","4.694005499999999, -74.13485279999999"
4.6907427,-74.1309785,1355,Ciac,"4.6907426999999995, -74.1309785"
4.6882281,-74.1260031,1356,Dream Fly SAS,"4.6882281, -74.12600309999999"
4.727139,-74.2706892,1357,Base AÃ©rea My Justino MariÃ±o Cuesto,"4.727139000000001, -74.27068919999999"
4.814933,-74.0633553,1358,SICHER HELICOPTERS SAS,"4.814933, -74.0633553"
4.698252,-74.1446552,1359,Easyfly - Sala 92 - Aeropuerto El Dorado,"4.698252, -74.1446552"
4.6980302,-74.1422549,1360,Retiro Equipaje Vuelos Nacionales,"4.6980302, -74.1422549"
4.6997233,-74.1419119,1361,Aeropuerto Smatcom,"4.6997233, -74.1419119"
4.6988549,-74.1412211,1362,El Dorado Airport,"4.6988549, -74.1412211"
4.7026855,-74.1428725,1363,EstaciÃ³n Norte ARFF Aeropuerto Dorado,"4.702685499999999, -74.1428725"
4.6975721,-74.1397424,1364,Oratorio,"4.6975721, -74.1397424"
45.6300625,8.7255307,1365,Malpensa Airport,"45.6300625, 8.7255307"
45.6503379,8.7544822,1366,Parking Milan Malpensa -Travel Parking,"45.6503379, 8.7544822"
45.452176,9.276308,1367,Milan Linate Airport,"45.452176, 9.276308"
46.0044161,8.9101095,1368,Lugano Airport,"46.0044161, 8.910109499999999"
45.8139146,9.0708261,1369,Aero Club Como,"45.81391459999999, 9.0708261"
45.6296574,8.7059368,1370,Cargolux Italia Srl,"45.6296574, 8.7059368"
45.5368468,9.1996457,1371,Aero Club Milano,"45.536846800000006, 9.1996457"
45.810158,8.77099,1372,Aero Club Adele Orsi,"45.810158, 8.77099"
45.5689072,9.1106495,1373,Flight school A.G.V.S.,"45.56890720000001, 9.1106495"
45.6641968,8.7920328,1374,Professionals' Solutions consultancy & training,"45.6641968, 8.7920328"
45.311817,8.42287,1375,Aero Club Vercelli Marilla Rigazio,"45.31181699999999, 8.42287"
45.725387,8.534914,1376,Il Muggiano,"45.725387, 8.534913999999999"
45.6269506,8.712532,1377,Malpensa T1,"45.6269506, 8.712532"
45.64757,8.724146,1378,Signature Flight Support MXP - Milan-Malpensa Airport,"45.64756999999999, 8.724146000000001"
45.6970681,8.8289457,1379,Aviosuperficie Agriturismo Oasi,"45.6970681, 8.8289457"
45.5318759,8.6579776,1380,Air Force - Airport Command,"45.5318759, 8.657977599999999"
45.6866904,8.9963765,1381,Campo Volo,"45.6866904, 8.9963765"
45.4138714,8.8964781,1382,Campo Volo dei Navigli,"45.4138714, 8.8964781"
45.7522854,9.1044768,1383,Campo volo A.S.D. CANTUMODEL,"45.7522854, 9.104476799999999"
45.298277,8.727962,1384,Campo volo rc GAVN Cilavegna,"45.298277, 8.727962"
-26.1366728,28.2411459,1385,O.R. Tambo International Airport,"-26.1366728, 28.2411459"
-26.239343,28.153792,1386,Rand Airport,"-26.239343, 28.153792"
-26.1349114,28.2314393,1387,Air Tanzania,"-26.1349114, 28.2314393"
-25.9892603,28.1407947,1388,Grand Central Airport,"-25.98926029999999, 28.1407947"
-25.937751,27.926416,1389,Lanseria International Airport,"-25.937751, 27.926416"
-25.905035,28.040735,1390,Centurion Flight Academy (Pty) Ltd,"-25.905035, 28.04073499999999"
-26.1014221,28.0120035,1391,Boarding house for Healing School Randburg,"-26.1014221, 28.0120035"
-25.8599871,28.450652,1392,Kitty Hawk Aerodrome,"-25.8599871, 28.450652"
-26.115,28.238612,1393,Semako Logistics and Projects,"-26.115, 28.238612"
-26.11832,28.23346,1394,Dropzone Parking Service . Stress free Airport Parking service,"-26.11832, 28.23346"
-26.135054,28.232158,1395,Express Airport Parking - Executive Parking OR Tambo Long Term,"-26.135054, 28.232158"
-26.23904,28.30147,1396,Brakpan Aerodrome,"-26.23904, 28.30147"
-26.0809623,28.3899448,1397,Petit Airfield,"-26.0809623, 28.3899448"
-26.237683,28.152673,1398,Africa Aviation Academy,"-26.237683, 28.152673"
-25.988807,28.139164,1399,NAC Helicopter Operations,"-25.988807, 28.139164"
-25.9744695,28.3487663,1400,Fly Inn Estate,"-25.9744695, 28.3487663"
-26.0426185,28.0247953,1401,Dimension Data Heli-Pad,"-26.04261849999999, 28.0247953"
-26.25459,28.05495,1402,Taxi Club Cabs,"-26.25459, 28.05495"
-25.9065383,28.0347099,1403,Eagle's Creek,"-25.90653829999999, 28.0347099"
-25.937751,27.926416,1404,Aeron,"-25.937751, 27.926416"
59.6497622,17.9237807,1405,Stockholm Arlanda Airport,"59.6497622, 17.923780700000002"
59.354812,17.9427217,1406,Bromma Stockholm Airport,"59.354812, 17.9427217"
59.5161973,18.092208,1407,JMP Hjul AB,"59.51619729999999, 18.092208"
59.651438,17.918701,1408,Stockholm Arlanda Airport,"59.65143800000001, 17.918701"
59.6477163,17.9278543,1409,Arlanda Terminal 4,"59.6477163, 17.9278543"
59.6452529,17.9274759,1410,Arlanda Terminal 3,"59.6452529, 17.9274759"
59.6530217,17.9553807,1411,Arlanda Utsiktsplats,"59.6530217, 17.9553807"
59.9260649,17.5304373,1412,Segelflygarna Uppsala Flygklubb,"59.9260649, 17.5304373"
59.7350754,18.7022817,1413,Proflight Nordic AB,"59.73507539999999, 18.7022817"
59.652632,17.9316682,1414,Gate 4,"59.65263199999999, 17.9316682"
59.6497622,17.9237806,1415,Aeropuerto Skavasta,"59.6497622, 17.9237806"
59.6338076,17.8967802,1416,Arlanda car to go,"59.6338076, 17.8967802"
59.6338076,17.8967802,1417,Arlanda,"59.6338076, 17.8967802"
59.6355321,17.7320536,1418,Sigtuna ModellFlygKlubb,"59.63553209999999, 17.7320536"
59.5417989,18.0398703,1419,Vallentuna FlygfÃ¤lt,"59.5417989, 18.0398703"
59.7209126,17.7239256,1420,Vassunda FlygfÃ¤lt,"59.72091260000001, 17.7239256"
59.539542,17.6342958,1421,BÃ¥lsta Modellflygklubb BusyBee,"59.539542, 17.6342958"
59.520113,18.239249,1422,Lidberga flygfÃ¤lt,"59.520113, 18.239249"
59.4187895,17.8952218,1423,Stockholms HÃ¤ngflygklubb,"59.41878949999999, 17.8952218"
59.8472365,17.640316,1424,Helikopterplatter,"59.84723649999999, 17.640316"
53.3588026,-2.2727303,1425,Manchester Airport,"53.3588026, -2.2727303"
53.3358627,-2.8550475,1426,Liverpool John Lennon Airport,"53.3358627, -2.8550475"
53.1062635,-2.5035954,1427,Dairy House Farm,"53.1062635, -2.5035954"
53.471439,-2.389757,1428,City Airport & Heliport,"53.471439, -2.389757"
53.4557664,-2.1988405,1429,Royal Travel,"53.45576639999999, -2.1988405"
53.4693081,-2.3888155,1430,Flight Academy Ltd,"53.4693081, -2.3888154999999998"
53.550727,-2.609534,1431,Bus 1 Airport Chauffeurs,"53.55072699999999, -2.609534"
53.3628573,-2.2874435,1432,Swissport Cargo Services,"53.36285729999999, -2.2874435"
53.337809,-2.836497,1433,Ravenair - Liverpool Aviation Services,"53.337809, -2.836497"
53.479751,-2.548724,1434,Allied Infrastructure,"53.47975099999999, -2.548724"
53.5438526,-2.0927641,1435,Delta Obstruction Lights,"53.54385260000001, -2.0927641"
53.6211503,-1.8289661,1436,Crosland Moor Airfield,"53.6211503, -1.8289661"
53.5966722,-2.323593,1437,Lawtons Travel,"53.5966722, -2.323593"
53.366144,-2.274104,1438,Executive Airport Parking ltd,"53.366144, -2.274104"
53.356114,-2.281924,1439,Signature Flight Support MAN - Manchester Airport,"53.356114, -2.281924"
53.370492,-2.239114,1440,Peter Ashley Car Parks Ltd,"53.370492, -2.239114"
53.4674306,-2.3935188,1441,City Heliport,"53.46743060000001, -2.3935188"
53.537479,-2.116559,1442,Zubi Online Ltd,"53.537479, -2.116559"
53.6214935,-1.8295421,1443,Crosland Moor Airfield,"53.62149349999999, -1.8295420999999998"
53.4303371,-2.9312938,1444,Go Vito Travel,"53.43033709999999, -2.9312937999999997"
